%	V.id	R.x	R.y	R.z
2	2.121066e+02	1.240019e+01	3.768736e+02
1	2.119683e+02	7.069957e+00	3.749837e+02
2	2.105777e+02	-1.163384e+01	3.668610e+02
2	2.121198e+02	-2.662167e+01	3.593643e+02
2	2.119283e+02	-3.018708e+01	3.568634e+02
1	2.089608e+02	-3.550412e+01	3.549620e+02
2	2.089494e+02	-3.725049e+01	3.543374e+02
2	2.074692e+02	-3.991410e+01	3.543102e+02
1	2.074409e+02	-3.979101e+01	3.525098e+02
1	2.058914e+02	-4.258035e+01	3.474145e+02
2	2.044319e+02	-4.171212e+01	3.416679e+02
2	2.028297e+02	-4.257438e+01	3.390980e+02
1	2.012914e+02	-4.532687e+01	3.375223e+02
1	1.997379e+02	-4.806893e+01	3.373694e+02
2	1.953522e+02	-5.720371e+01	3.315819e+02
1	1.918466e+02	-5.957411e+01	3.348732e+02
1	1.828318e+02	-6.073272e+01	3.367121e+02
2	2.030743e+02	-4.219203e+01	3.393060e+02
2	2.010611e+02	-4.288622e+01	3.365149e+02
1	2.017331e+02	-4.052837e+01	3.326277e+02
1	1.985616e+02	-4.398950e+01	3.349477e+02
1	1.973590e+02	-4.299260e+01	3.325138e+02
2	2.039240e+02	-3.984207e+01	3.390691e+02
2	2.054324e+02	-3.749971e+01	3.388247e+02
1	2.061873e+02	-3.922778e+01	3.401047e+02
1	2.074354e+02	-3.658247e+01	3.397297e+02
1	2.060503e+02	-4.289250e+01	3.474990e+02
1	2.078879e+02	-3.981908e+01	3.525856e+02
1	2.072579e+02	-3.633198e+01	3.491379e+02
2	2.091446e+02	-3.905813e+01	3.523413e+02
2	1.939753e+02	-6.859947e+01	3.643544e+02
2	1.922151e+02	-7.184666e+01	3.642171e+02
2	1.874902e+02	-7.811985e+01	3.669971e+02
1	1.860909e+02	-8.286324e+01	3.674810e+02
1	1.828083e+02	-8.958528e+01	3.700576e+02
1	1.819139e+02	-9.565478e+01	3.728025e+02
1	1.815115e+02	-1.010168e+02	3.773028e+02
2	1.811108e+02	-1.064028e+02	3.795225e+02
2	1.797656e+02	-1.108418e+02	3.819255e+02
2	1.783308e+02	-1.137057e+02	3.826654e+02
2	1.777643e+02	-1.224807e+02	3.795798e+02
2	1.798243e+02	-1.287452e+02	3.766923e+02
2	1.844005e+02	-1.313544e+02	3.769162e+02
1	1.904789e+02	-1.310690e+02	3.752242e+02
1	1.951726e+02	-1.290960e+02	3.756218e+02
1	2.089084e+02	-1.244111e+02	3.898094e+02
1	2.125766e+02	-1.224931e+02	3.932622e+02
1	2.066402e+02	-1.226173e+02	3.923829e+02
1	1.847618e+02	-1.331026e+02	3.773952e+02
1	1.786037e+02	-1.313180e+02	3.753370e+02
2	1.788600e+02	-1.329485e+02	3.747325e+02
1	1.784846e+02	-1.330167e+02	3.722254e+02
2	1.770521e+02	-1.375894e+02	3.624633e+02
1	1.784168e+02	-1.371247e+02	3.754311e+02
1	1.766973e+02	-1.339520e+02	3.750578e+02
2	1.669430e+02	-1.407324e+02	3.697937e+02
2	1.630483e+02	-1.454077e+02	3.714936e+02
1	1.599569e+02	-1.475598e+02	3.750544e+02
1	1.602875e+02	-1.490842e+02	3.769189e+02
2	1.627509e+02	-1.596167e+02	3.793650e+02
1	1.626438e+02	-1.609521e+02	3.796307e+02
2	1.550998e+02	-1.449719e+02	3.769636e+02
2	1.670604e+02	-1.415102e+02	3.640126e+02
1	1.676959e+02	-1.409557e+02	3.626924e+02
1	1.750340e+02	-1.238011e+02	3.800225e+02
1	1.685551e+02	-1.279565e+02	3.871836e+02
1	1.732574e+02	-1.182229e+02	3.949099e+02
1	1.705451e+02	-1.197465e+02	3.976808e+02
2	1.709210e+02	-1.200893e+02	3.996609e+02
2	1.678944e+02	-1.219286e+02	4.017508e+02
1	1.658853e+02	-1.224397e+02	4.078246e+02
2	1.628692e+02	-1.242349e+02	4.121776e+02
1	1.621258e+02	-1.260783e+02	4.155951e+02
2	1.613393e+02	-1.300326e+02	4.202324e+02
2	1.597558e+02	-1.348903e+02	4.220897e+02
1	1.576781e+02	-1.356977e+02	4.225866e+02
2	1.539293e+02	-1.403459e+02	4.215655e+02
2	1.518538e+02	-1.417221e+02	4.196796e+02
1	1.531110e+02	-1.435995e+02	4.177075e+02
2	1.523108e+02	-1.445692e+02	4.173355e+02
1	1.516073e+02	-1.449221e+02	4.156306e+02
1	1.530961e+02	-1.423158e+02	4.252133e+02
1	1.615708e+02	-1.358751e+02	4.235740e+02
2	1.624116e+02	-1.389591e+02	4.247172e+02
1	1.611616e+02	-1.398771e+02	4.248929e+02
2	1.628253e+02	-1.295224e+02	4.221373e+02
1	1.613904e+02	-1.283849e+02	4.255051e+02
2	1.628272e+02	-1.277588e+02	4.297114e+02
1	1.628545e+02	-1.292514e+02	4.305101e+02
1	1.623775e+02	-1.224561e+02	4.129985e+02
1	1.737872e+02	-1.197425e+02	4.020618e+02
2	1.693444e+02	-1.201895e+02	3.971817e+02
1	1.687712e+02	-1.210101e+02	4.058760e+02
1	1.689277e+02	-1.210572e+02	3.956140e+02
1	1.660506e+02	-1.208020e+02	3.949956e+02
2	1.662636e+02	-1.224178e+02	3.945501e+02
1	1.630096e+02	-1.204320e+02	3.947354e+02
1	1.768863e+02	-1.205322e+02	3.974789e+02
1	1.842629e+02	-1.227349e+02	4.083643e+02
1	1.880482e+02	-1.227522e+02	4.130746e+02
1	1.899745e+02	-1.254684e+02	4.149245e+02
1	1.921046e+02	-1.250551e+02	4.177871e+02
2	1.871782e+02	-1.083042e+02	3.818597e+02
1	1.889622e+02	-1.089917e+02	3.823499e+02
2	1.812169e+02	-9.022235e+01	3.692841e+02
2	1.828312e+02	-1.024114e+02	3.671095e+02
2	1.935699e+02	-9.050870e+01	3.543120e+02
1	1.910409e+02	-8.860417e+01	3.553708e+02
1	1.938412e+02	-9.082368e+01	3.530916e+02
1	1.828620e+02	-1.037150e+02	3.672887e+02
2	1.810975e+02	-1.039876e+02	3.667868e+02
1	1.810011e+02	-1.060884e+02	3.673161e+02
1	1.811411e+02	-1.098591e+02	3.647546e+02
1	1.801795e+02	-1.120653e+02	3.648146e+02
1	1.775186e+02	-1.119773e+02	3.728811e+02
2	1.906729e+02	-1.120804e+02	3.692778e+02
1	1.764851e+02	-8.789020e+01	3.671309e+02
2	1.753191e+02	-8.834076e+01	3.667474e+02
1	1.733036e+02	-8.791597e+01	3.676258e+02
1	1.719115e+02	-8.562756e+01	3.679638e+02
2	1.714816e+02	-8.543486e+01	3.692333e+02
1	1.712340e+02	-8.458206e+01	3.697992e+02
2	1.686356e+02	-9.099574e+01	3.693310e+02
1	1.746672e+02	-8.815850e+01	3.647066e+02
2	1.740390e+02	-8.758130e+01	3.639110e+02
1	1.770552e+02	-8.628771e+01	3.648212e+02
1	1.857884e+02	-7.709660e+01	3.682383e+02
1	1.834564e+02	-7.736772e+01	3.672871e+02
1	1.841518e+02	-7.595780e+01	3.698954e+02
1	1.979513e+02	-7.735186e+01	3.573621e+02
2	1.954114e+02	-6.995023e+01	3.668764e+02
1	1.967528e+02	-6.918181e+01	3.676900e+02
1	1.953690e+02	-7.256178e+01	3.676984e+02
2	2.092286e+02	-3.746729e+01	3.544955e+02
1	2.082225e+02	-3.722177e+01	3.521131e+02
1	2.088760e+02	-3.373025e+01	3.494772e+02
2	2.126782e+02	-3.887608e+01	3.519001e+02
2	2.131346e+02	-4.196434e+01	3.515565e+02
1	2.123864e+02	-4.451246e+01	3.505028e+02
2	2.120413e+02	-3.052669e+01	3.569930e+02
2	2.136191e+02	-2.940694e+01	3.550253e+02
1	2.150213e+02	-3.031763e+01	3.549609e+02
1	2.179771e+02	-3.218331e+01	3.523271e+02
1	2.224386e+02	-3.297424e+01	3.454885e+02
1	2.258590e+02	-3.512253e+01	3.418304e+02
2	2.264463e+02	-3.474238e+01	3.390133e+02
1	2.253665e+02	-3.396558e+01	3.372049e+02
2	2.285456e+02	-3.604862e+01	3.415364e+02
1	2.303063e+02	-3.742692e+01	3.420521e+02
2	2.320530e+02	-3.653619e+01	3.412949e+02
1	2.179877e+02	-3.124636e+01	3.572666e+02
2	2.254966e+02	-2.947150e+01	3.593273e+02
2	2.154163e+02	-2.291295e+01	3.512070e+02
1	2.153841e+02	-2.259471e+01	3.501497e+02
1	2.125890e+02	-2.096867e+01	3.469695e+02
2	2.114575e+02	-1.927613e+01	3.466777e+02
1	2.047300e+02	-2.249345e+01	3.442461e+02
2	2.195853e+02	-1.684740e+01	3.465124e+02
2	2.335605e+02	-1.434059e+01	3.367379e+02
1	2.413246e+02	-1.510370e+01	3.399781e+02
1	2.178920e+02	-1.728845e+01	3.596115e+02
1	2.124561e+02	-3.136324e+01	3.573126e+02
1	2.150350e+02	-3.675259e+01	3.623318e+02
2	2.241536e+02	-4.079898e+01	3.666255e+02
1	2.273298e+02	-4.246365e+01	3.673186e+02
1	2.131883e+02	-3.838248e+01	3.656692e+02
2	2.146775e+02	-2.792729e+01	3.615456e+02
2	2.104125e+02	-1.174422e+01	3.672797e+02
1	2.087157e+02	-1.229821e+01	3.702895e+02
2	2.151053e+02	1.051655e+01	3.795972e+02
2	2.172220e+02	1.150041e+01	3.816511e+02
2	2.230293e+02	1.348439e+01	3.844055e+02
1	2.243785e+02	1.219202e+01	3.853659e+02
2	2.248247e+02	1.189868e+01	3.870041e+02
1	2.274300e+02	1.784156e+01	3.847839e+02
1	2.155923e+02	8.888673e+00	3.800373e+02
2	2.101891e+02	2.400573e+01	3.796887e+02
2	2.058387e+02	1.952095e+01	3.921860e+02
1	2.060955e+02	1.846454e+01	3.954876e+02
1	2.015266e+02	1.219111e+01	4.106599e+02
2	2.011231e+02	1.147766e+01	4.118536e+02
1	2.000935e+02	1.030098e+01	4.131343e+02
2	1.855020e+02	-1.330396e+01	4.291889e+02
1	1.859844e+02	-1.493979e+01	4.302901e+02
2	1.849523e+02	-1.779135e+01	4.321550e+02
2	1.694194e+02	-2.786932e+01	4.425386e+02
2	1.641513e+02	-3.082366e+01	4.427042e+02
1	1.583199e+02	-3.309218e+01	4.454112e+02
2	1.488547e+02	-3.795496e+01	4.468938e+02
1	1.470748e+02	-3.708656e+01	4.473277e+02
2	1.460290e+02	-3.825098e+01	4.473328e+02
1	1.449440e+02	-3.787557e+01	4.477784e+02
2	1.396811e+02	-3.496771e+01	4.498962e+02
1	1.367874e+02	-3.621238e+01	4.505687e+02
2	1.336512e+02	-3.642828e+01	4.523959e+02
1	1.323762e+02	-3.568615e+01	4.555090e+02
1	1.276413e+02	-3.626998e+01	4.602720e+02
1	1.258912e+02	-3.538476e+01	4.655730e+02
2	1.246251e+02	-3.314301e+01	4.676666e+02
2	1.213491e+02	-3.397453e+01	4.698752e+02
2	1.200661e+02	-3.571134e+01	4.773796e+02
1	1.215700e+02	-3.496172e+01	4.833499e+02
2	1.207266e+02	-3.480501e+01	4.849697e+02
1	1.183039e+02	-3.444228e+01	4.680260e+02
1	1.255694e+02	-2.864837e+01	4.698978e+02
2	1.241347e+02	-2.186360e+01	4.668739e+02
1	1.260436e+02	-3.759923e+01	4.672978e+02
1	1.308025e+02	-3.644548e+01	4.507637e+02
1	1.273556e+02	-4.005523e+01	4.480231e+02
2	1.271845e+02	-4.341232e+01	4.472477e+02
1	1.276578e+02	-4.567459e+01	4.472669e+02
1	1.244594e+02	-3.789745e+01	4.458956e+02
1	1.387173e+02	-3.324470e+01	4.499300e+02
1	1.397870e+02	-3.104496e+01	4.503851e+02
2	1.379457e+02	-2.262423e+01	4.519584e+02
1	1.350989e+02	-1.950429e+01	4.554517e+02
1	1.444322e+02	-2.671219e+01	4.528093e+02
1	1.457274e+02	-2.394433e+01	4.579481e+02
2	1.447679e+02	-2.125930e+01	4.597025e+02
1	1.453685e+02	-2.391121e+01	4.524204e+02
1	1.352099e+02	-3.370821e+01	4.504421e+02
1	1.273685e+02	-3.468420e+01	4.478226e+02
2	1.384491e+02	-4.800175e+01	4.443869e+02
1	1.391288e+02	-5.407473e+01	4.453633e+02
1	1.386811e+02	-5.612232e+01	4.451815e+02
2	1.398110e+02	-5.958796e+01	4.471757e+02
1	1.413897e+02	-6.218781e+01	4.460441e+02
1	1.355815e+02	-4.815694e+01	4.431125e+02
1	1.459664e+02	-4.342757e+01	4.454207e+02
2	1.492173e+02	-4.333490e+01	4.473189e+02
1	1.476215e+02	-4.648539e+01	4.456132e+02
1	1.475371e+02	-5.159966e+01	4.453553e+02
1	1.460867e+02	-5.467694e+01	4.459873e+02
1	1.440353e+02	-5.709492e+01	4.458947e+02
2	1.414187e+02	-5.867698e+01	4.447518e+02
2	1.398340e+02	-5.794804e+01	4.421855e+02
1	1.398751e+02	-5.756000e+01	4.405328e+02
2	1.397003e+02	-6.481275e+01	4.470718e+02
1	1.398960e+02	-6.710764e+01	4.475487e+02
2	1.475028e+02	-6.226200e+01	4.473122e+02
1	1.458981e+02	-6.443099e+01	4.451633e+02
1	1.463701e+02	-6.673825e+01	4.434294e+02
1	1.490606e+02	-7.240196e+01	4.424953e+02
2	1.522954e+02	-4.532540e+01	4.498114e+02
1	1.705633e+02	-2.749942e+01	4.455302e+02
1	1.701835e+02	-2.869317e+01	4.475215e+02
2	1.732822e+02	-3.094929e+01	4.528740e+02
1	1.749366e+02	-3.241009e+01	4.535763e+02
1	1.754236e+02	-3.583817e+01	4.560659e+02
1	1.795875e+02	-3.337609e+01	4.549626e+02
1	1.828435e+02	-3.459690e+01	4.529592e+02
1	1.725165e+02	-3.009503e+01	4.548842e+02
1	1.862310e+02	-1.880727e+01	4.325848e+02
1	1.868414e+02	-2.176165e+01	4.329329e+02
1	1.890500e+02	-2.395319e+01	4.326453e+02
1	1.919927e+02	-2.748837e+01	4.345722e+02
2	1.953873e+02	-2.928667e+01	4.346614e+02
1	1.965283e+02	-3.030138e+01	4.353094e+02
1	1.996227e+02	-3.182062e+01	4.375945e+02
2	2.008785e+02	-3.467706e+01	4.403733e+02
1	2.039282e+02	-3.579624e+01	4.400187e+02
2	2.103111e+02	-4.165123e+01	4.418297e+02
1	2.103308e+02	-4.529930e+01	4.385031e+02
2	2.120695e+02	-4.612283e+01	4.371998e+02
2	2.149844e+02	-4.904561e+01	4.321307e+02
1	2.120652e+02	-4.245881e+01	4.429140e+02
1	2.150279e+02	-4.072455e+01	4.450844e+02
1	1.966529e+02	-3.735727e+01	4.472167e+02
2	2.059228e+02	-3.023227e+01	4.372084e+02
1	2.092503e+02	-3.005682e+01	4.453130e+02
1	2.081385e+02	-2.949954e+01	4.476150e+02
1	2.115222e+02	-2.985715e+01	4.452635e+02
1	2.089605e+02	-3.019502e+01	4.356092e+02
1	2.120322e+02	-2.654839e+01	4.326365e+02
1	2.130408e+02	-2.575545e+01	4.306913e+02
1	1.903300e+02	-3.017334e+01	4.353119e+02
1	1.876906e+02	-3.050784e+01	4.349292e+02
2	1.905210e+02	-3.509061e+01	4.375450e+02
1	1.909010e+02	-3.677763e+01	4.375458e+02
1	1.852232e+02	-2.372266e+01	4.331840e+02
2	1.795214e+02	-2.927583e+01	4.345058e+02
2	1.891944e+02	-1.868177e+01	4.343025e+02
2	1.966096e+02	-1.556431e+01	4.341753e+02
1	1.967477e+02	-1.585137e+01	4.333811e+02
2	1.985699e+02	-1.832121e+01	4.341856e+02
1	1.912928e+02	-2.413450e+01	4.328154e+02
1	2.004089e+02	-1.906651e+01	4.354235e+02
2	1.980567e+02	-1.297505e+01	4.352830e+02
2	2.027076e+02	-1.069251e+01	4.340216e+02
2	2.045978e+02	-8.320478e+00	4.347338e+02
1	2.088618e+02	-4.970293e+00	4.376039e+02
2	1.975349e+02	-1.153221e+01	4.370287e+02
1	1.963500e+02	-1.033480e+01	4.385094e+02
1	1.744796e+02	-1.092744e+01	4.279873e+02
1	1.659541e+02	-1.249397e+01	4.304090e+02
1	1.387534e+02	-1.198446e+01	4.299500e+02
1	1.320517e+02	-1.045462e+01	4.328987e+02
2	1.304032e+02	-1.043046e+01	4.324391e+02
2	1.278763e+02	-8.433955e+00	4.300064e+02
1	1.259220e+02	-7.189167e+00	4.299019e+02
1	1.290661e+02	-1.064934e+01	4.328528e+02
2	1.645950e+02	-1.495761e+01	4.322353e+02
1	1.630866e+02	-1.633082e+01	4.325662e+02
1	1.966003e+02	1.608569e+01	4.227046e+02
1	1.951586e+02	1.860237e+01	4.277747e+02
2	1.971625e+02	1.606225e+01	4.241542e+02
1	1.983848e+02	1.680723e+01	4.296524e+02
1	2.029147e+02	1.256633e+01	4.153781e+02
2	2.038169e+02	1.503118e+01	4.168812e+02
1	2.059703e+02	1.521008e+01	4.179062e+02
1	2.089842e+02	1.378546e+01	4.202757e+02
2	2.089997e+02	1.460604e+01	4.218136e+02
1	2.105005e+02	1.251036e+01	4.228883e+02
2	2.086306e+02	1.772162e+01	4.172245e+02
1	2.028976e+02	1.623029e+01	4.180927e+02
1	2.030428e+02	1.993639e+01	4.200628e+02
2	2.030340e+02	2.075028e+01	4.197594e+02
1	2.017135e+02	2.223336e+01	4.205384e+02
1	2.029540e+02	2.466892e+01	4.210667e+02
1	2.045341e+02	1.528667e+01	4.153309e+02
1	2.060890e+02	1.441723e+01	4.202622e+02
2	2.120314e+02	1.051383e+01	4.248091e+02
1	2.054337e+02	1.734772e+01	4.157386e+02
1	2.025799e+02	2.083832e+01	3.920759e+02
2	2.013657e+02	2.208463e+01	3.920801e+02
1	2.000748e+02	2.126200e+01	3.933944e+02
1	1.917607e+02	1.793687e+01	3.925818e+02
1	2.087607e+02	2.554024e+01	3.802246e+02
1	2.030304e+02	2.636371e+01	3.773913e+02
2	2.027912e+02	2.845625e+01	3.772642e+02
1	2.132601e+02	4.355665e+01	3.707305e+02
1	2.227913e+02	5.059003e+01	3.725284e+02
1	2.262013e+02	5.065762e+01	3.732577e+02
2	2.291225e+02	5.085531e+01	3.747587e+02
1	2.320292e+02	5.060894e+01	3.776416e+02
2	2.413471e+02	5.025092e+01	3.794079e+02
2	2.489536e+02	4.672774e+01	3.819860e+02
1	2.502920e+02	4.475548e+01	3.826327e+02
2	2.613581e+02	3.759795e+01	3.951649e+02
1	2.628430e+02	3.286027e+01	4.001646e+02
1	2.626360e+02	2.929260e+01	4.033932e+02
2	2.627949e+02	2.804060e+01	4.023905e+02
1	2.627768e+02	2.581636e+01	4.055503e+02
1	2.638594e+02	2.314526e+01	4.058777e+02
2	2.626052e+02	2.324355e+01	3.996967e+02
1	2.641136e+02	3.920291e+01	3.954502e+02
2	2.605947e+02	3.712899e+01	3.798387e+02
1	2.647214e+02	3.686615e+01	3.781251e+02
1	2.701310e+02	3.363270e+01	3.744006e+02
2	2.801175e+02	3.063570e+01	3.719891e+02
2	2.869944e+02	2.883358e+01	3.749115e+02
1	2.861448e+02	3.126007e+01	3.772840e+02
1	2.883628e+02	2.866196e+01	3.745518e+02
2	2.888965e+02	2.669351e+01	3.744922e+02
2	2.935082e+02	2.566269e+01	3.774628e+02
1	2.929420e+02	2.974829e+01	3.728718e+02
1	2.801646e+02	3.075838e+01	3.699478e+02
1	2.494021e+02	4.785825e+01	3.819443e+02
1	2.426898e+02	5.364073e+01	3.781587e+02
2	2.475073e+02	5.772159e+01	3.771981e+02
2	2.492160e+02	6.363474e+01	3.792885e+02
2	2.507656e+02	6.456356e+01	3.821999e+02
1	2.490210e+02	6.929919e+01	3.774480e+02
1	2.488586e+02	7.119647e+01	3.747732e+02
1	2.501014e+02	5.598825e+01	3.725826e+02
1	2.398150e+02	5.478633e+01	3.757847e+02
2	2.336494e+02	5.152971e+01	3.823317e+02
2	2.326522e+02	5.247467e+01	3.866631e+02
1	2.334943e+02	5.175090e+01	3.905234e+02
1	2.352539e+02	5.264258e+01	3.946626e+02
1	2.408983e+02	5.092673e+01	4.075428e+02
2	2.608676e+02	5.297256e+01	4.202082e+02
2	2.688645e+02	5.050279e+01	4.298988e+02
1	2.702113e+02	4.795529e+01	4.277641e+02
2	2.702745e+02	4.219316e+01	4.249347e+02
2	2.702550e+02	5.091773e+01	4.326557e+02
2	2.687151e+02	5.043848e+01	4.354289e+02
2	2.700611e+02	5.009305e+01	4.369591e+02
1	2.719784e+02	5.057000e+01	4.328794e+02
1	2.750467e+02	5.253600e+01	4.350308e+02
1	2.628563e+02	5.511322e+01	4.175503e+02
1	2.379174e+02	4.855307e+01	4.107065e+02
1	2.292847e+02	4.945746e+01	3.699996e+02
1	2.341516e+02	4.960698e+01	3.644660e+02
2	2.195813e+02	5.230887e+01	3.774771e+02
1	2.216884e+02	5.709487e+01	3.805566e+02
1	2.263294e+02	6.502467e+01	3.906586e+02
1	2.151094e+02	5.133684e+01	3.800221e+02
2	2.118562e+02	5.294041e+01	3.845723e+02
1	2.105778e+02	5.272842e+01	3.843919e+02
1	2.138227e+02	5.604728e+01	3.627277e+02
2	2.074270e+02	8.072657e+01	3.422235e+02
1	2.078224e+02	8.246140e+01	3.426678e+02
1	2.103911e+02	8.786981e+01	3.418907e+02
1	2.124225e+02	9.048183e+01	3.429384e+02
2	2.122353e+02	9.510709e+01	3.443731e+02
1	2.153361e+02	9.804459e+01	3.448721e+02
1	2.167120e+02	1.056238e+02	3.449227e+02
2	2.273983e+02	1.064877e+02	3.442765e+02
1	2.320403e+02	1.106531e+02	3.441410e+02
1	2.096352e+02	9.761407e+01	3.453392e+02
1	2.074004e+02	1.001226e+02	3.447711e+02
2	2.062540e+02	1.014750e+02	3.438171e+02
1	2.062572e+02	1.010820e+02	3.424699e+02
1	2.031683e+02	1.012263e+02	3.426576e+02
1	2.059105e+02	1.028856e+02	3.448794e+02
1	2.153220e+02	9.026152e+01	3.425277e+02
2	2.107504e+02	9.350504e+01	3.336369e+02
1	2.103610e+02	9.298962e+01	3.320560e+02
1	2.068917e+02	8.437092e+01	3.446026e+02
2	2.025161e+02	9.240807e+01	3.570176e+02
1	2.031770e+02	9.580460e+01	3.573357e+02
2	2.028071e+02	9.754222e+01	3.565525e+02
1	2.012616e+02	1.003074e+02	3.549725e+02
1	2.009081e+02	9.157385e+01	3.598040e+02
1	1.987306e+02	9.288668e+01	3.630693e+02
2	2.065764e+02	8.009858e+01	3.443157e+02
1	2.074171e+02	7.950651e+01	3.454855e+02
2	2.091302e+02	8.037493e+01	3.492726e+02
2	2.075141e+02	8.080935e+01	3.518284e+02
1	2.078337e+02	8.222529e+01	3.529031e+02
1	2.012017e+02	8.783877e+01	3.625949e+02
1	2.047937e+02	8.833207e+01	3.674768e+02
1	2.105007e+02	8.072601e+01	3.499283e+02
2	2.115808e+02	7.839885e+01	3.518865e+02
1	2.059046e+02	7.092543e+01	3.448181e+02
1	2.040689e+02	7.888420e+01	3.450589e+02
1	2.041570e+02	8.430510e+01	3.249099e+02
2	1.931873e+02	1.119693e+02	2.985455e+02
1	1.940977e+02	1.098390e+02	2.993235e+02
1	1.950466e+02	1.055111e+02	2.947449e+02
2	1.946250e+02	1.033718e+02	2.942758e+02
1	1.935890e+02	1.028757e+02	2.946162e+02
1	1.963599e+02	1.007345e+02	2.926782e+02
2	1.962973e+02	9.939202e+01	2.915994e+02
1	1.952367e+02	9.801726e+01	2.919710e+02
1	1.903157e+02	1.128712e+02	2.942827e+02
1	1.890016e+02	1.182003e+02	2.997995e+02
1	1.808917e+02	1.258280e+02	3.098857e+02
1	1.395637e+02	1.925006e+02	3.893879e+02
2	1.348479e+02	1.981033e+02	3.968603e+02
1	1.290847e+02	2.022822e+02	4.027042e+02
1	4.608172e+01	2.093167e+02	4.150353e+02
1	2.307134e+01	2.031158e+02	4.196807e+02
2	2.153954e+01	2.022700e+02	4.196553e+02
2	1.828279e+01	2.002999e+02	4.218022e+02
2	1.735854e+01	1.977058e+02	4.227302e+02
1	4.847846e+00	1.997193e+02	4.576761e+02
1	6.137352e+00	1.962314e+02	4.626290e+02
2	6.775744e+00	1.953196e+02	4.627235e+02
1	4.565612e+00	1.948699e+02	4.679996e+02
1	-4.673580e+00	1.922373e+02	4.704106e+02
1	-7.409990e+00	1.928409e+02	4.711025e+02
1	-9.191094e+00	1.944084e+02	4.707462e+02
1	7.137126e+00	1.922176e+02	4.705379e+02
2	3.076679e+00	2.022589e+02	4.598724e+02
1	7.731150e-02	2.005137e+02	4.604408e+02
1	-4.576946e-01	1.969926e+02	4.582728e+02
2	-2.413937e+00	2.005169e+02	4.623725e+02
1	-6.493205e+00	2.008362e+02	4.605485e+02
1	3.840965e+00	2.033384e+02	4.607095e+02
1	3.036551e+00	2.054355e+02	4.607807e+02
1	1.733410e+00	2.137233e+02	4.605802e+02
1	1.685516e+01	1.929199e+02	4.202901e+02
1	1.801785e+01	1.894722e+02	4.202691e+02
1	2.015143e+01	1.839420e+02	4.177519e+02
2	2.143113e+01	1.826133e+02	4.171553e+02
1	1.447150e+01	1.785551e+02	4.276636e+02
2	1.394800e+01	1.785445e+02	4.296371e+02
1	1.536358e+01	2.022606e+02	4.227993e+02
2	1.386211e+01	2.028061e+02	4.216787e+02
1	1.266251e+01	2.059023e+02	4.210169e+02
1	1.388321e+01	2.085915e+02	4.197050e+02
1	1.348133e+01	2.097433e+02	4.174949e+02
2	1.895070e+01	2.042567e+02	4.166877e+02
1	4.622893e+01	2.123401e+02	4.181039e+02
1	1.290065e+02	2.043753e+02	4.058934e+02
2	1.345054e+02	2.183807e+02	4.247041e+02
2	1.351699e+02	2.343431e+02	4.498765e+02
1	1.275071e+02	2.546136e+02	4.655110e+02
1	1.146815e+02	2.847284e+02	4.783153e+02
2	1.138421e+02	2.869654e+02	4.798942e+02
2	1.199218e+02	3.104981e+02	4.875048e+02
2	1.208610e+02	3.184562e+02	4.869985e+02
1	1.290674e+02	3.350908e+02	4.834178e+02
2	1.302164e+02	3.361918e+02	4.829863e+02
1	1.377567e+02	3.408539e+02	4.681570e+02
2	1.382506e+02	3.418634e+02	4.675107e+02
1	1.340290e+02	3.418307e+02	4.609598e+02
2	1.304244e+02	3.438055e+02	4.448909e+02
2	1.232097e+02	3.493509e+02	4.422674e+02
2	1.168181e+02	3.438987e+02	4.417331e+02
1	1.156153e+02	3.433054e+02	4.429155e+02
1	1.221417e+02	3.511664e+02	4.426799e+02
2	1.428808e+02	3.451376e+02	4.673967e+02
1	1.426766e+02	3.454354e+02	4.655990e+02
2	1.445920e+02	3.459759e+02	4.650662e+02
1	1.387062e+02	3.372175e+02	4.653975e+02
2	1.306260e+02	3.381207e+02	4.849814e+02
1	1.323853e+02	3.378290e+02	4.857892e+02
1	1.339556e+02	3.404132e+02	4.855422e+02
1	1.223774e+02	3.438223e+02	4.909598e+02
1	1.184473e+02	3.457291e+02	4.953170e+02
1	1.167038e+02	3.460099e+02	4.981252e+02
2	1.084316e+02	3.485897e+02	5.003527e+02
1	1.207955e+02	3.468994e+02	4.902183e+02
2	1.185019e+02	3.187634e+02	4.873543e+02
1	1.213904e+02	3.097823e+02	4.908718e+02
1	1.082220e+02	2.875235e+02	4.826578e+02
2	1.073827e+02	2.859260e+02	4.826178e+02
1	1.043995e+02	2.878350e+02	4.835372e+02
1	1.061352e+02	2.847512e+02	4.830859e+02
2	1.075840e+02	2.818498e+02	4.843148e+02
1	1.086945e+02	2.810080e+02	4.849541e+02
1	1.279429e+02	2.534105e+02	4.681949e+02
1	1.309099e+02	2.475562e+02	4.728347e+02
1	1.326770e+02	2.452756e+02	4.734054e+02
2	1.381029e+02	2.326479e+02	4.524076e+02
1	1.385816e+02	2.308191e+02	4.552349e+02
2	1.366964e+02	2.263620e+02	4.594142e+02
2	1.397557e+02	2.244231e+02	4.620637e+02
2	1.414309e+02	2.330765e+02	4.523723e+02
2	1.475329e+02	2.342667e+02	4.497573e+02
2	1.509490e+02	2.361765e+02	4.477717e+02
1	1.367835e+02	1.991226e+02	3.983287e+02
2	1.430960e+02	1.942910e+02	3.896497e+02
