%	I.id	Rstop.x	Rstop.y	Rstop.z
2	8.942714e+02	8.179241e+02	9.830272e+00
2	8.921307e+02	8.179127e+02	2.237758e+01
2	8.928483e+02	8.111370e+02	7.860938e+00
1	8.839686e+02	8.187096e+02	2.740552e+00
1	8.832196e+02	8.116517e+02	4.718681e+00
1	8.740012e+02	8.091454e+02	5.080301e+00
1	8.792488e+02	8.097608e+02	1.631740e+00
2	8.867432e+02	8.122710e+02	3.683020e+00
1	8.776323e+02	8.047320e+02	-4.952239e-01
1	8.727007e+02	8.036979e+02	-2.414111e+00
2	8.684641e+02	8.185263e+02	1.535983e+01
2	8.641132e+02	8.117587e+02	-3.325720e+01
2	8.638765e+02	8.139694e+02	-2.916602e+01
1	8.634947e+02	8.204774e+02	-2.417959e+01
2	8.588285e+02	8.118389e+02	-3.772178e+01
2	8.558050e+02	8.135987e+02	-3.685967e+01
2	8.576404e+02	8.172891e+02	-4.049883e+01
1	8.809807e+02	7.698282e+02	-4.787598e+01
1	8.839915e+02	7.737273e+02	-4.502266e+01
1	8.731665e+02	7.665469e+02	-4.796395e+01
1	8.592548e+02	7.868758e+02	-5.534281e+01
2	8.501056e+02	7.957148e+02	-3.955508e+01
1	8.481308e+02	7.971312e+02	-4.259295e+01
2	8.640153e+02	7.990578e+02	-4.918961e+01
1	8.401411e+02	7.960916e+02	-5.728677e+01
1	8.377543e+02	7.915818e+02	-5.523159e+01
2	8.590432e+02	8.055079e+02	-6.140876e+01
1	8.511598e+02	8.072153e+02	-5.285314e+01
1	8.484424e+02	8.089383e+02	-4.803115e+01
2	8.435293e+02	8.154726e+02	-4.225224e+01
1	8.551067e+02	8.026566e+02	-4.790856e+01
2	8.521010e+02	8.060831e+02	-7.305014e+01
2	8.537237e+02	8.043959e+02	-6.807798e+01
1	8.525308e+02	8.010363e+02	-6.446989e+01
1	8.468276e+02	7.967690e+02	-6.465994e+01
2	8.548150e+02	8.007103e+02	-7.762608e+01
1	8.631047e+02	8.034473e+02	-6.000149e+01
1	8.639185e+02	8.085939e+02	-5.673891e+01
2	5.064217e+02	7.020226e+02	4.097237e+02
1	5.066389e+02	7.023355e+02	4.134091e+02
1	5.055633e+02	7.123833e+02	4.050830e+02
1	5.082202e+02	7.087093e+02	4.004604e+02
1	5.058290e+02	7.153540e+02	4.095105e+02
2	5.090870e+02	7.166877e+02	4.095126e+02
2	5.115626e+02	7.203496e+02	4.016263e+02
1	5.175544e+02	7.232334e+02	4.073572e+02
1	5.116468e+02	7.215061e+02	4.094763e+02
1	4.752580e+02	6.783945e+02	3.877036e+02
1	4.760098e+02	6.779391e+02	3.968640e+02
2	5.055147e+02	7.227193e+02	4.050302e+02
1	5.004218e+02	6.918748e+02	4.323893e+02
1	5.059533e+02	6.938843e+02	4.251020e+02
1	5.057905e+02	6.931269e+02	4.279974e+02
1	4.984626e+02	6.981341e+02	4.299617e+02
1	4.991193e+02	6.980239e+02	4.318478e+02
2	4.986051e+02	7.078040e+02	4.233779e+02
2	5.096502e+02	7.010177e+02	4.307913e+02
2	5.102725e+02	7.096859e+02	4.275642e+02
1	5.119504e+02	7.108265e+02	4.280886e+02
1	5.145941e+02	7.184003e+02	4.163334e+02
1	5.054034e+02	7.294050e+02	4.119607e+02
1	5.510508e+02	7.679427e+02	4.375458e+02
1	5.434816e+02	7.672673e+02	4.361964e+02
2	5.603582e+02	7.748942e+02	4.326331e+02
1	5.624476e+02	7.718295e+02	4.346878e+02
2	5.598408e+02	7.623958e+02	4.349475e+02
1	5.427661e+02	7.444806e+02	4.370079e+02
1	5.426867e+02	7.429797e+02	4.344279e+02
1	5.370499e+02	7.473069e+02	4.350649e+02
1	5.180220e+02	7.391829e+02	4.229730e+02
1	5.114764e+02	7.368581e+02	4.081181e+02
2	5.184275e+02	7.333853e+02	4.076899e+02
1	5.032952e+02	7.293907e+02	4.169670e+02
1	5.008399e+02	7.313796e+02	4.166625e+02
2	4.979726e+02	7.295137e+02	4.203569e+02
2	5.027957e+02	7.408889e+02	4.123281e+02
1	5.019210e+02	7.262040e+02	4.073535e+02
1	4.992439e+02	7.274349e+02	4.026004e+02
2	5.145891e+02	7.161734e+02	4.098067e+02
1	5.098543e+02	7.153831e+02	4.066791e+02
1	5.156082e+02	7.238667e+02	4.029336e+02
1	5.100279e+02	7.254949e+02	3.973249e+02
2	5.040937e+02	7.171001e+02	4.121990e+02
1	5.026869e+02	7.161157e+02	4.081266e+02
1	5.041078e+02	7.239889e+02	4.128652e+02
1	5.034664e+02	7.192543e+02	4.131584e+02
2	4.897373e+02	7.284331e+02	4.086021e+02
2	4.932793e+02	7.210450e+02	4.144558e+02
2	4.947779e+02	7.185489e+02	4.177486e+02
1	4.936952e+02	7.357418e+02	4.020012e+02
1	5.009588e+02	7.169690e+02	4.110794e+02
1	4.920177e+02	7.376944e+02	4.096015e+02
1	4.902040e+02	7.372138e+02	4.120283e+02
2	4.873699e+02	7.513951e+02	3.901030e+02
1	4.835883e+02	7.497749e+02	3.970542e+02
1	4.823774e+02	7.505430e+02	3.944629e+02
1	4.867777e+02	7.404237e+02	3.892621e+02
2	5.006600e+02	7.428461e+02	3.993249e+02
2	5.117124e+02	7.248995e+02	4.026279e+02
1	5.095103e+02	7.279116e+02	3.994815e+02
1	5.030782e+02	7.296593e+02	3.975843e+02
2	4.905332e+02	7.425677e+02	4.047624e+02
2	4.903118e+02	7.452574e+02	4.018117e+02
1	4.898788e+02	7.478624e+02	4.072968e+02
2	4.766989e+02	7.308338e+02	3.846074e+02
2	4.791672e+02	7.237612e+02	3.944139e+02
1	4.751541e+02	7.251817e+02	3.904260e+02
1	4.837154e+02	7.324189e+02	3.920053e+02
2	4.741713e+02	7.298489e+02	3.911630e+02
2	4.815763e+02	7.260890e+02	3.967441e+02
1	4.915300e+02	7.266786e+02	3.950472e+02
1	4.857702e+02	7.395050e+02	3.973701e+02
1	4.889793e+02	7.395774e+02	4.024600e+02
2	4.916671e+02	7.399086e+02	4.136746e+02
2	4.891729e+02	7.420208e+02	4.068306e+02
2	4.853968e+02	7.505127e+02	4.077067e+02
1	4.850145e+02	7.517041e+02	4.058138e+02
1	4.854226e+02	7.508016e+02	4.119716e+02
1	5.052547e+02	7.690728e+02	4.497871e+02
1	4.841347e+02	7.837524e+02	4.524301e+02
2	4.823018e+02	7.880721e+02	4.584602e+02
1	5.051622e+02	7.794327e+02	4.524845e+02
1	4.978511e+02	7.605832e+02	4.475477e+02
1	5.036105e+02	7.514479e+02	4.447056e+02
1	5.085048e+02	7.486939e+02	4.476513e+02
2	5.072855e+02	7.615726e+02	4.477803e+02
2	4.994343e+02	7.495721e+02	4.366675e+02
2	4.990297e+02	7.525137e+02	4.186797e+02
1	4.890578e+02	7.439834e+02	4.232496e+02
2	4.935392e+02	7.452596e+02	4.223554e+02
1	4.951592e+02	7.485785e+02	4.213513e+02
1	4.834890e+02	7.526816e+02	4.102055e+02
1	4.790357e+02	7.508236e+02	4.046121e+02
2	4.577043e+02	7.519694e+02	4.049550e+02
2	4.590317e+02	7.609900e+02	4.221956e+02
2	4.753442e+02	7.858121e+02	4.192542e+02
2	4.851607e+02	7.833320e+02	4.239004e+02
1	4.764044e+02	7.888287e+02	4.298226e+02
1	4.849850e+02	7.946052e+02	4.158138e+02
1	4.810427e+02	7.940976e+02	4.198878e+02
1	4.758973e+02	7.786156e+02	4.236208e+02
1	4.790504e+02	7.827047e+02	4.175866e+02
1	4.821944e+02	7.826427e+02	4.128230e+02
1	4.740128e+02	7.760237e+02	4.169737e+02
2	4.806632e+02	7.749236e+02	4.150460e+02
2	4.770326e+02	7.754508e+02	4.153737e+02
1	4.725276e+02	7.766539e+02	4.129228e+02
1	4.576115e+02	7.736929e+02	4.161083e+02
2	4.440848e+02	7.782186e+02	4.531337e+02
1	4.455718e+02	7.793154e+02	4.556158e+02
1	4.465791e+02	7.818724e+02	4.569542e+02
1	4.423060e+02	7.759727e+02	4.518723e+02
1	4.503448e+02	7.691874e+02	4.524574e+02
1	4.491736e+02	7.664464e+02	4.532364e+02
1	4.546521e+02	7.640497e+02	4.462146e+02
1	4.547981e+02	7.789595e+02	4.452014e+02
2	4.535404e+02	7.803874e+02	4.411123e+02
1	4.538733e+02	7.779059e+02	4.405514e+02
1	4.578134e+02	7.788505e+02	4.352174e+02
1	4.580061e+02	7.643430e+02	4.305335e+02
1	4.485304e+02	7.651407e+02	4.321160e+02
1	4.569565e+02	7.643787e+02	4.227492e+02
1	4.439556e+02	7.711456e+02	4.152459e+02
1	4.331950e+02	7.667941e+02	4.046666e+02
1	4.302220e+02	7.484967e+02	4.310114e+02
2	4.321249e+02	7.585310e+02	4.345121e+02
1	4.363005e+02	7.566401e+02	4.259280e+02
1	4.266688e+02	7.660755e+02	4.027927e+02
2	4.170363e+02	7.730686e+02	4.074190e+02
2	4.206373e+02	7.757550e+02	4.104332e+02
2	1.996128e+02	8.626880e+02	9.221677e+02
2	1.994031e+02	8.485367e+02	9.177959e+02
1	2.038545e+02	8.510770e+02	9.121961e+02
1	1.963365e+02	8.558959e+02	9.103162e+02
2	2.003781e+02	8.636213e+02	9.220038e+02
1	2.001565e+02	8.679552e+02	9.218154e+02
1	1.977814e+02	8.697098e+02	9.212187e+02
2	2.050004e+02	8.687927e+02	9.220883e+02
1	2.026347e+02	8.690322e+02	9.250915e+02
1	2.065819e+02	8.684297e+02	9.210177e+02
2	2.011963e+02	8.685734e+02	9.126552e+02
2	1.994403e+02	8.698132e+02	9.081508e+02
1	2.017028e+02	8.692036e+02	9.031724e+02
2	2.102229e+02	8.648503e+02	9.056682e+02
1	2.098920e+02	8.623336e+02	9.046683e+02
1	2.209467e+02	8.576744e+02	8.966128e+02
1	2.164164e+02	8.525955e+02	9.024900e+02
2	2.287978e+02	8.507081e+02	9.103898e+02
1	2.313398e+02	8.556187e+02	9.022443e+02
2	2.363939e+02	8.572837e+02	9.203248e+02
2	2.382360e+02	8.539930e+02	9.074026e+02
2	2.425209e+02	8.550747e+02	9.046136e+02
1	2.392703e+02	8.604367e+02	8.977978e+02
2	2.404165e+02	8.681296e+02	9.036596e+02
1	2.368734e+02	8.613911e+02	9.100094e+02
2	2.303570e+02	8.443396e+02	9.124551e+02
1	2.278019e+02	8.514100e+02	9.145963e+02
2	2.396432e+02	8.370568e+02	9.094031e+02
1	2.391051e+02	8.407180e+02	9.138515e+02
2	2.390611e+02	8.425261e+02	9.192854e+02
2	2.323415e+02	8.420632e+02	9.157796e+02
2	2.291146e+02	8.376611e+02	9.152847e+02
2	2.279348e+02	8.426752e+02	9.244578e+02
1	2.326310e+02	8.407603e+02	9.071272e+02
1	2.426036e+02	8.513486e+02	9.005741e+02
1	2.455802e+02	8.534636e+02	9.075146e+02
2	2.534168e+02	8.436317e+02	9.103347e+02
1	2.579272e+02	8.480867e+02	9.181731e+02
1	2.625364e+02	8.487349e+02	9.179160e+02
1	2.577161e+02	8.413841e+02	9.152439e+02
2	2.527266e+02	8.502932e+02	9.084336e+02
1	2.440475e+02	8.523106e+02	9.017305e+02
2	2.659251e+02	8.367490e+02	8.945852e+02
1	2.634238e+02	8.419534e+02	8.920989e+02
2	2.643058e+02	8.480707e+02	8.996093e+02
1	2.600126e+02	8.469038e+02	8.870873e+02
1	2.616813e+02	8.537588e+02	8.939236e+02
2	2.551642e+02	8.343618e+02	8.946816e+02
2	2.535820e+02	8.330213e+02	8.867795e+02
1	2.524515e+02	8.335895e+02	8.841356e+02
2	2.608741e+02	8.303092e+02	8.925944e+02
2	2.626025e+02	8.292568e+02	8.969599e+02
1	2.699533e+02	8.244759e+02	8.849337e+02
1	2.742635e+02	8.298095e+02	8.798853e+02
2	2.879130e+02	8.121734e+02	8.905512e+02
1	2.828941e+02	8.156925e+02	8.898432e+02
2	2.756343e+02	8.045293e+02	8.846186e+02
1	2.777186e+02	8.093218e+02	8.804848e+02
2	2.734678e+02	8.055020e+02	8.792855e+02
1	2.730132e+02	8.182826e+02	8.842337e+02
2	2.732160e+02	8.103224e+02	8.891168e+02
2	3.080635e+02	8.133793e+02	8.973071e+02
1	3.062465e+02	8.160450e+02	8.970939e+02
2	3.042894e+02	8.108814e+02	9.002993e+02
1	3.051012e+02	8.206598e+02	8.998033e+02
2	2.935046e+02	8.085582e+02	9.003658e+02
2	3.000897e+02	8.044132e+02	9.027805e+02
1	3.049647e+02	8.080497e+02	8.987744e+02
2	3.068470e+02	8.212143e+02	8.881638e+02
1	3.054334e+02	8.186215e+02	8.894688e+02
1	2.934701e+02	8.294172e+02	8.894877e+02
2	2.866869e+02	8.180026e+02	8.848726e+02
1	2.860652e+02	8.252837e+02	8.793067e+02
2	2.887582e+02	8.250860e+02	8.768644e+02
2	2.930313e+02	8.276390e+02	8.749221e+02
2	2.888164e+02	8.330107e+02	8.794398e+02
2	2.843367e+02	8.354900e+02	8.766515e+02
2	2.865638e+02	8.376060e+02	8.740068e+02
1	2.850411e+02	8.429941e+02	8.792152e+02
2	2.888425e+02	8.338668e+02	8.624523e+02
1	2.808154e+02	8.303261e+02	8.730670e+02
1	2.868287e+02	8.221138e+02	8.705443e+02
2	2.941097e+02	8.215903e+02	8.658208e+02
1	2.946258e+02	8.166557e+02	8.670027e+02
2	2.843619e+02	8.164850e+02	8.643809e+02
1	2.904348e+02	8.313136e+02	8.644076e+02
1	2.819250e+02	8.183188e+02	8.771708e+02
1	2.857856e+02	8.143531e+02	8.797791e+02
1	2.845498e+02	8.119169e+02	8.652972e+02
1	2.825975e+02	8.084030e+02	8.642068e+02
1	2.480265e+02	8.171518e+02	8.516075e+02
2	2.610581e+02	8.214909e+02	8.565411e+02
1	2.583086e+02	8.143571e+02	8.567320e+02
2	2.591374e+02	8.133812e+02	8.603466e+02
2	2.532227e+02	8.221959e+02	8.567456e+02
1	2.545643e+02	8.242862e+02	8.575186e+02
2	2.378270e+02	8.170583e+02	8.523414e+02
1	2.434921e+02	8.152810e+02	8.534771e+02
2	2.418457e+02	8.101534e+02	8.568321e+02
2	2.436480e+02	8.078920e+02	8.476645e+02
2	2.570523e+02	8.193858e+02	8.384441e+02
1	2.411224e+02	7.988710e+02	8.245285e+02
1	2.460848e+02	8.040463e+02	8.255909e+02
2	2.382954e+02	8.107032e+02	8.206409e+02
2	2.416905e+02	8.120211e+02	8.120370e+02
2	2.325376e+02	8.054730e+02	8.224752e+02
1	2.440573e+02	8.037211e+02	8.247143e+02
1	2.655125e+02	8.194223e+02	8.245998e+02
2	2.566597e+02	7.903927e+02	8.342439e+02
2	2.610164e+02	7.888919e+02	8.421343e+02
2	2.518653e+02	7.934888e+02	8.371652e+02
2	2.491746e+02	7.980335e+02	8.375681e+02
1	2.566710e+02	7.978188e+02	8.465784e+02
2	2.828202e+02	8.001766e+02	8.374971e+02
1	2.831026e+02	8.033789e+02	8.400218e+02
2	2.873094e+02	7.995683e+02	8.343499e+02
1	2.874879e+02	7.989806e+02	8.329894e+02
2	2.805720e+02	7.961591e+02	8.324398e+02
1	2.774963e+02	7.948169e+02	8.288065e+02
2	2.662406e+02	7.811023e+02	8.381488e+02
1	2.693145e+02	7.800337e+02	8.313592e+02
2	2.647904e+02	7.837647e+02	8.276136e+02
1	2.673981e+02	7.865797e+02	8.345447e+02
1	2.815104e+02	7.776887e+02	8.357014e+02
1	2.773668e+02	7.748073e+02	8.352881e+02
2	2.864929e+02	7.422646e+02	8.508552e+02
2	2.882884e+02	7.497905e+02	8.567551e+02
1	2.840559e+02	7.437289e+02	8.591879e+02
2	2.856430e+02	7.589959e+02	8.497408e+02
2	2.907372e+02	7.565036e+02	8.540770e+02
1	2.864868e+02	7.554733e+02	8.393552e+02
2	2.744200e+02	7.537189e+02	8.392397e+02
1	2.856592e+02	7.608303e+02	8.554526e+02
1	2.871701e+02	7.618284e+02	8.551625e+02
2	2.903771e+02	7.634262e+02	8.515862e+02
2	2.806570e+02	7.648297e+02	8.588110e+02
1	2.843897e+02	7.564176e+02	8.343361e+02
2	2.854046e+02	7.525557e+02	8.285224e+02
1	2.870433e+02	7.480948e+02	8.318830e+02
1	2.848702e+02	7.454338e+02	8.330444e+02
1	2.802800e+02	7.491164e+02	8.340554e+02
1	2.800951e+02	7.471154e+02	8.374364e+02
1	2.765362e+02	7.562517e+02	8.347934e+02
2	2.765149e+02	7.610336e+02	8.417835e+02
1	2.760862e+02	7.670781e+02	8.400751e+02
1	2.853172e+02	7.633514e+02	8.389654e+02
1	2.775929e+02	7.726276e+02	8.395364e+02
2	2.873245e+02	7.798823e+02	8.346055e+02
2	2.909871e+02	7.790920e+02	8.374024e+02
1	2.926196e+02	7.759830e+02	8.385674e+02
1	2.832106e+02	7.715408e+02	8.344926e+02
1	2.820603e+02	7.663540e+02	8.005490e+02
1	2.803857e+02	7.652933e+02	7.996395e+02
2	2.763219e+02	7.712855e+02	7.718476e+02
2	2.750756e+02	7.833731e+02	7.827887e+02
1	2.789761e+02	7.882386e+02	7.854214e+02
1	2.826609e+02	7.805997e+02	7.924293e+02
2	2.776656e+02	7.781958e+02	7.941570e+02
2	2.845834e+02	7.697012e+02	7.901148e+02
1	2.854899e+02	7.746848e+02	7.816378e+02
1	2.738730e+02	7.675048e+02	7.969086e+02
2	2.778837e+02	7.745089e+02	7.971873e+02
1	2.755628e+02	7.815856e+02	7.977901e+02
1	2.962180e+02	7.492310e+02	7.924236e+02
1	2.936220e+02	7.468157e+02	7.853397e+02
1	2.897549e+02	7.632901e+02	7.902600e+02
1	2.849908e+02	7.681729e+02	7.906152e+02
1	2.742742e+02	7.690913e+02	7.847978e+02
1	2.741869e+02	7.714289e+02	7.869996e+02
2	2.738183e+02	7.750273e+02	7.827072e+02
1	2.818205e+02	7.527045e+02	7.877847e+02
1	2.768213e+02	7.558545e+02	7.919608e+02
1	2.815300e+02	7.562993e+02	7.871920e+02
2	2.692233e+02	7.400697e+02	7.738672e+02
2	2.646557e+02	7.336009e+02	7.765402e+02
1	2.630894e+02	7.326915e+02	7.711416e+02
1	2.692695e+02	7.367549e+02	7.761952e+02
2	2.647820e+02	7.455937e+02	7.791790e+02
1	2.627258e+02	7.460454e+02	7.837405e+02
1	2.695614e+02	7.475949e+02	7.844820e+02
2	2.593327e+02	7.451965e+02	7.794000e+02
1	2.580453e+02	7.423759e+02	7.784163e+02
2	2.600123e+02	7.493008e+02	7.695578e+02
1	2.692801e+02	7.471296e+02	7.660730e+02
2	2.319905e+02	6.654042e+02	7.635587e+02
2	1.626387e+02	6.121876e+02	7.503598e+02
1	1.627983e+02	6.135126e+02	7.463689e+02
1	1.616323e+02	6.156727e+02	7.541045e+02
2	1.670471e+02	6.055241e+02	7.492077e+02
1	1.653415e+02	6.113666e+02	7.591783e+02
1	1.640581e+02	6.152322e+02	7.593900e+02
1	1.493973e+02	6.154878e+02	7.522576e+02
2	1.475757e+02	6.071454e+02	7.467975e+02
1	1.448900e+02	6.022520e+02	7.518388e+02
2	1.478747e+02	6.122360e+02	7.412782e+02
1	1.517210e+02	6.056439e+02	7.413983e+02
2	1.476905e+02	6.119312e+02	7.568894e+02
1	1.524808e+02	6.158315e+02	7.457378e+02
1	1.583260e+02	6.188601e+02	7.420809e+02
1	1.574945e+02	6.198293e+02	7.390510e+02
1	1.598309e+02	6.226803e+02	7.412254e+02
1	1.721991e+02	6.228211e+02	7.700181e+02
1	1.735900e+02	6.246713e+02	7.660927e+02
1	1.689001e+02	6.284200e+02	7.650094e+02
1	1.627239e+02	6.265473e+02	7.638860e+02
1	1.275721e+02	6.312162e+02	7.591082e+02
1	1.254103e+02	6.262386e+02	7.527311e+02
1	1.221179e+02	6.222498e+02	7.549718e+02
1	1.278530e+02	6.331922e+02	7.488603e+02
1	1.737883e+02	6.188060e+02	7.623983e+02
2	1.909828e+02	6.194623e+02	7.646146e+02
1	1.909605e+02	6.167677e+02	7.613308e+02
2	1.972860e+02	6.253077e+02	7.658238e+02
1	1.944927e+02	6.282237e+02	7.523635e+02
1	2.088107e+02	6.225610e+02	7.561430e+02
1	2.010136e+02	6.224014e+02	7.566483e+02
1	2.036377e+02	6.348733e+02	7.585747e+02
1	2.079174e+02	6.291088e+02	7.550751e+02
2	2.244047e+02	6.248254e+02	7.570198e+02
2	2.206318e+02	6.229612e+02	7.550883e+02
1	2.278237e+02	6.365556e+02	7.504829e+02
2	2.257622e+02	6.224224e+02	7.513956e+02
1	2.296004e+02	6.188675e+02	7.486225e+02
2	2.261514e+02	6.260965e+02	7.615946e+02
1	2.309112e+02	6.380371e+02	7.598280e+02
2	2.297487e+02	6.328293e+02	7.560832e+02
1	2.274835e+02	6.319622e+02	7.539809e+02
2	2.306928e+02	6.307416e+02	7.638691e+02
2	2.324989e+02	6.326673e+02	7.668489e+02
1	2.349041e+02	6.328835e+02	7.644259e+02
1	2.272403e+02	6.281571e+02	7.641657e+02
1	2.199583e+02	6.078553e+02	7.527082e+02
2	2.250202e+02	6.053837e+02	7.642205e+02
1	2.200324e+02	6.219505e+02	7.491431e+02
2	1.905231e+02	6.060890e+02	7.745402e+02
1	2.029100e+02	6.174173e+02	7.710843e+02
2	2.031895e+02	6.138366e+02	7.791252e+02
2	2.036796e+02	6.149353e+02	7.864709e+02
1	1.997821e+02	6.103626e+02	7.827973e+02
1	2.045853e+02	6.191984e+02	7.767437e+02
1	2.149505e+02	6.153735e+02	7.744729e+02
2	2.123342e+02	6.169757e+02	7.762464e+02
1	2.174727e+02	6.140897e+02	7.793078e+02
2	2.211742e+02	6.332554e+02	7.669144e+02
2	2.204447e+02	6.385382e+02	7.662008e+02
1	2.155100e+02	6.331845e+02	7.560561e+02
1	2.313796e+02	6.441452e+02	7.546839e+02
1	2.201388e+02	6.430496e+02	7.540713e+02
2	2.190889e+02	6.591540e+02	7.494680e+02
2	2.241513e+02	6.678110e+02	7.611991e+02
1	2.270455e+02	6.641273e+02	7.642807e+02
2	2.342985e+02	6.672655e+02	7.570019e+02
2	2.383372e+02	6.696191e+02	7.589977e+02
1	2.419915e+02	6.713348e+02	7.600764e+02
2	2.319570e+02	6.693759e+02	7.563364e+02
1	2.337564e+02	6.712650e+02	7.513888e+02
1	2.242515e+02	6.680999e+02	7.641300e+02
1	2.277424e+02	6.655652e+02	7.688723e+02
2	2.231006e+02	6.750880e+02	7.692114e+02
2	2.197813e+02	6.752764e+02	7.725184e+02
2	2.266122e+02	6.759405e+02	7.567709e+02
1	2.268857e+02	6.773033e+02	7.591138e+02
2	2.215315e+02	6.781178e+02	7.587669e+02
1	2.236328e+02	6.810941e+02	7.616226e+02
1	2.232411e+02	6.867040e+02	7.658113e+02
1	2.181390e+02	6.872790e+02	7.623865e+02
2	2.240293e+02	6.815544e+02	7.575818e+02
1	2.248165e+02	6.868483e+02	7.558361e+02
2	2.223013e+02	6.860073e+02	7.682672e+02
1	2.279026e+02	6.905016e+02	7.576544e+02
1	2.342263e+02	6.898578e+02	7.493525e+02
1	2.313062e+02	6.952003e+02	7.555557e+02
2	2.247701e+02	6.836730e+02	7.576175e+02
1	2.336952e+02	6.976242e+02	7.598610e+02
1	2.584770e+02	6.969493e+02	7.475163e+02
1	2.520538e+02	6.987179e+02	7.468277e+02
1	2.519498e+02	7.059199e+02	7.521181e+02
1	2.478781e+02	6.847389e+02	7.614023e+02
1	2.553049e+02	6.793320e+02	7.640859e+02
1	2.628708e+02	6.978178e+02	7.495823e+02
1	2.563283e+02	7.030152e+02	7.529007e+02
1	2.506961e+02	7.128612e+02	7.693289e+02
1	2.583830e+02	7.164950e+02	7.668724e+02
1	2.618564e+02	7.199190e+02	7.842036e+02
2	2.503702e+02	7.198172e+02	8.064658e+02
1	2.477684e+02	7.224426e+02	7.989820e+02
2	2.521827e+02	7.186895e+02	8.069149e+02
1	2.549373e+02	7.236120e+02	8.007950e+02
1	2.256479e+02	7.260730e+02	7.861021e+02
1	2.242614e+02	7.275260e+02	7.900634e+02
2	2.336020e+02	7.289754e+02	7.897243e+02
1	2.340521e+02	7.345072e+02	7.915753e+02
1	2.309062e+02	7.159008e+02	7.898661e+02
2	2.278275e+02	7.133100e+02	7.916536e+02
1	2.258718e+02	7.183213e+02	7.936925e+02
1	2.553163e+02	7.311976e+02	7.880009e+02
1	2.688927e+02	7.229068e+02	7.870356e+02
1	2.716993e+02	7.245410e+02	7.834778e+02
2	2.683372e+02	7.202262e+02	7.951858e+02
1	2.631745e+02	7.140423e+02	7.932284e+02
1	2.551239e+02	7.302399e+02	7.828902e+02
2	2.376020e+02	7.400732e+02	7.821936e+02
2	2.340651e+02	7.430996e+02	7.769339e+02
2	2.316411e+02	7.332622e+02	7.765548e+02
1	2.336106e+02	7.443273e+02	7.837530e+02
1	2.445605e+02	7.373872e+02	7.750064e+02
2	2.396492e+02	7.322799e+02	7.739637e+02
1	2.409739e+02	7.272389e+02	7.818691e+02
2	2.455238e+02	7.358645e+02	7.705461e+02
1	2.468995e+02	7.393952e+02	7.784993e+02
2	2.470420e+02	7.319927e+02	7.818325e+02
1	2.449652e+02	7.282764e+02	7.792121e+02
1	2.464689e+02	7.315293e+02	7.815958e+02
1	2.565930e+02	7.247232e+02	7.736940e+02
2	2.648345e+02	7.467300e+02	7.673551e+02
2	2.768355e+02	7.614585e+02	7.463817e+02
1	2.876963e+02	7.586026e+02	7.426603e+02
1	2.861214e+02	7.541761e+02	7.370637e+02
2	3.162390e+02	7.676967e+02	7.152588e+02
2	3.193338e+02	7.589689e+02	7.135181e+02
1	3.134857e+02	7.610652e+02	7.157169e+02
1	3.105461e+02	7.608952e+02	7.192577e+02
1	3.117467e+02	7.634648e+02	7.211580e+02
1	3.148038e+02	7.620738e+02	7.232006e+02
1	2.677410e+02	7.794314e+02	6.964562e+02
1	2.622119e+02	7.767685e+02	6.983158e+02
2	2.666977e+02	7.791190e+02	6.859313e+02
2	2.661267e+02	7.896790e+02	6.888152e+02
2	2.689695e+02	7.781160e+02	7.038575e+02
1	2.679264e+02	7.823610e+02	7.090345e+02
1	2.787780e+02	7.798441e+02	6.860282e+02
1	2.812427e+02	7.868156e+02	6.978194e+02
2	2.563490e+02	7.855709e+02	7.212950e+02
2	2.627085e+02	7.977104e+02	7.186049e+02
1	2.569945e+02	7.800776e+02	7.247462e+02
1	2.551109e+02	7.823787e+02	7.295495e+02
1	2.596482e+02	7.722638e+02	7.192326e+02
2	2.626170e+02	7.692961e+02	7.310067e+02
1	2.615289e+02	7.738752e+02	7.284602e+02
1	2.676882e+02	7.807241e+02	7.231003e+02
1	2.676465e+02	7.891747e+02	7.174793e+02
1	2.692562e+02	7.952527e+02	7.201115e+02
1	2.796527e+02	7.880771e+02	7.189262e+02
2	2.758147e+02	7.927459e+02	7.164772e+02
2	2.800383e+02	7.981826e+02	7.086072e+02
1	2.816601e+02	7.965833e+02	7.069739e+02
2	2.954328e+02	7.822084e+02	7.112273e+02
1	2.883420e+02	7.778489e+02	6.991642e+02
1	2.915297e+02	7.688921e+02	7.047877e+02
1	2.995230e+02	7.743415e+02	6.963475e+02
1	3.002600e+02	7.703318e+02	6.781480e+02
2	3.029385e+02	7.560853e+02	6.854389e+02
1	3.094880e+02	7.501360e+02	6.788491e+02
1	3.096535e+02	7.448132e+02	6.795287e+02
2	2.877726e+02	7.473874e+02	6.808671e+02
2	3.014081e+02	7.545618e+02	6.919394e+02
2	3.049729e+02	7.545742e+02	6.931686e+02
1	3.107379e+02	7.453358e+02	6.908515e+02
1	3.092591e+02	7.501276e+02	6.787433e+02
2	3.111563e+02	7.719674e+02	6.651160e+02
1	3.093568e+02	7.718515e+02	6.660708e+02
1	3.354375e+02	7.697941e+02	6.633076e+02
2	3.359603e+02	7.702826e+02	6.467825e+02
2	3.240399e+02	7.759533e+02	6.367914e+02
1	3.193721e+02	7.721642e+02	6.391086e+02
2	3.426532e+02	7.671828e+02	6.202874e+02
